11795	100
11214281	11215005	1	0	0	1
11214405	11215005	1	0	0	1
11239924	11245751	2	0	7	2
11249195	11250458	1	1	1	1
11251587	11251767	1	5	0	1
11251973	11630411	0	0	5	0
11252311	11630091	1	0	8	1
11257356	11293041	2	0	0	2
11257507	11293272	2	21	0	2
11261907	11621613	1	0	0	1
11263897	11267585	0	0	7	0
11263988	11266595	1	0	0	1
11265225	11266185	1	1	0	1
11266206	11267428	3	2	0	1
11266253	11267722	3	11	0	1
11268120	11447880	1	1	1	1
11268566	11273326	1	3	8	1
11289977	11336485	6	0	6	2
11290020	11343159	1	4	3	1
11290020	11961127	1	11	10	1
11292403	11334118	1	0	1	1
11293286	11964398	2	7	6	2
11310061	11310129	2	0	0	2
11330033	11339069	2	1	0	2
11332826	11581726	2	35	26	2
11333455	11428333	1	49	29	1
11334962	11429840	1	47	22	1
11334962	11591813	1	7	6	1
11335266	12188950	1	1	11	1
11335412	11592261	2	1	65	2
11335638	12109274	1	0	18	1
11362308	11364692	2	0	0	2
11362308	11369638	2	0	0	2
11362988	11364692	2	0	0	2
11362988	11369638	2	0	0	2
11363328	11364692	2	0	0	2
11363328	11369638	2	0	0	2
11364180	11364692	2	0	0	2
11364180	11369638	2	0	0	2
11369467	11369638	2	0	0	2
11369700	11372263	2	6	18	2
11429841	11591813	1	7	6	1
11429938	11467292	1	0	0	1
11430142	12188950	1	1	11	1
11448853	11497285	1	1	1	1
11453776	11455541	2	0	1	2
11453812	11460566	1	0	7	1
11454021	11463317	2	1	1	2
11454165	11463507	2	1	2	2
11454187	11463577	2	1	2	2
11454379	11462143	2	1	0	2
11454680	11456750	2	7	0	2
11454680	11460147	2	7	0	2
11454680	11460243	2	4	0	2
11454680	11460627	2	7	0	2
11454680	11463164	2	5	0	2
11454680	11470898	2	5	0	2
11455312	11463317	2	1	1	2
11455338	11457169	1	0	3	1
11455670	11459266	2	1	2	2
11455792	11463507	2	1	2	2
11455818	11457169	1	0	3	1
11456005	11462143	2	1	0	2
11456185	11471003	2	1	4	2
11456211	11457169	1	0	3	1
11456435	11462943	3	3	0	1
11456499	11457169	1	0	3	1
11456760	11463317	2	1	1	2
11456807	11460110	0	0	1	0
11456930	11457169	1	0	3	1
11457214	11459266	2	1	2	2
11457384	11463317	2	1	1	2
11457480	11461881	2	1	1	2
11457480	11465187	2	1	1	2
11457594	11463721	2	1	8	2
11458258	11461474	2	1	0	2
11458258	11463721	2	1	8	2
11458374	11461542	2	0	0	2
11458621	11463650	2	4	1	2
11458644	11463577	2	1	2	2
11458701	11460091	1	0	1	1
11458701	11461243	1	0	1	1
11458701	11465737	1	0	1	1
11459197	11463507	2	1	2	2
11459676	11460826	2	2	1	2
11459676	11462884	2	5	1	2
11459676	11471386	2	5	1	2
11460109	11463317	2	1	1	2
11460157	11463317	2	1	1	2
11460166	11460406	1	0	0	1
11460166	11472366	1	0	1	1
11460206	11460637	2	0	0	2
11461187	11463577	2	1	2	2
11461523	11463721	2	1	4	2
11461856	11463577	2	1	2	2
11462816	11463721	2	1	8	2
11462826	11463252	1	1	1	1
11463148	11463721	2	1	8	2
11463578	11463721	2	2	2	2
11463691	11464602	2	14	0	2
11463691	11464986	2	2	0	2
11463691	11465697	2	5	0	2
11463691	11470898	2	5	0	2
11467317	11591813	1	5	7	1
11471282	11471378	2	0	0	2
11481097	11481120	1	5	0	1
11481097	11481144	1	20	0	1
11566548	11581741	2	0	0	2
11566548	11589689	2	0	0	2
11581312	11589260	1	0	16	1
11616004	11616275	2	0	1	2
11616173	11616334	2	0	0	2
11616237	11616334	2	0	0	2
11616578	11619561	2	0	0	2
11617502	11619582	2	0	0	2
11617950	11630452	1	5	1	1
11619748	11620002	1	0	4	1
11629686	11629838	2	0	0	2
11630637	11630815	2	0	1	2
11686066	11689272	1	19	1	1
11686361	11688752	2	0	1	2
11686589	11688121	1	0	2	1
11686974	11688121	1	0	2	1
11687310	11688121	1	0	2	1
11687502	11688121	1	0	2	1
11687930	11688121	1	0	2	1
11688038	11688752	2	0	1	2
11688316	11688890	1	1	1	1
11782476	11793845	1	14	15	1
11800999	12389743	2	12	3	2
11815049	11820492	1	0	0	1
11815053	11819473	2	0	1	2
11815347	11819473	2	0	1	2
11816391	11820226	1	1	0	1
11937397	11937924	2	1	4	2
11959978	12389439	2	9	37	2
11960432	12110973	0	0	5	0
11960908	12390367	2	14	11	2
11960908	12699105	2	3	10	2
11963350	12548310	1	28	17	1
11964161	12393625	2	18	1	2
11964585	12088610	2	6	3	2
11965475	12381854	2	4	30	2
12036618	12191091	1	6	3	1
12043457	12544576	1	19	0	1
12043457	12549056	1	30	0	1
12043616	12634285	2	18	13	2
12044274	12549845	2	0	0	2
12044274	12878901	2	0	0	2
12088639	12499742	2	0	3	2
12088639	12545101	2	0	3	2
12171885	12177037	2	0	0	2
12172151	12175986	2	0	1	2
12172904	12177033	1	1	0	1
12218607	12416952	2	0	6	2
12314919	12319405	2	47	26	2
12314924	12319374	1	0	0	1
12315330	12319694	1	0	5	1
12315852	12320330	2	6	14	2
12316781	12316813	2	0	0	2
12316781	12321277	2	0	0	2
12317250	12366471	1	1	1	1
12328963	12339512	1	2	3	1
12329614	12338284	1	0	0	1
12331005	12338315	1	12	9	1
12331614	12342508	2	1	2	2
12331614	12361811	2	1	8	2
12334710	12344708	1	23	0	1
12340368	12355401	1	0	20	1
12341291	12344708	1	23	0	1
12342472	12347947	1	0	0	1
12342472	12348461	1	0	0	1
12347299	12361809	1	0	0	1
12348228	12353863	1	0	0	1
12348228	12357791	1	0	0	1
12350819	12378094	5	0	2	1
12354810	12363985	2	9	1	2
12356752	12368630	2	0	0	2
12363383	12364065	1	6	0	1
12365677	12375615	2	13	25	2
12366089	12376030	2	10	22	2
12366286	12376227	1	34	9	1
12366605	12376485	2	0	0	2
12368274	12368956	1	0	0	1
12374654	12411270	2	0	0	2
12376079	12432615	1	1	22	1
12377064	12393892	2	13	1	2
12378116	12416952	2	23	7	2
12379450	12380645	2	3	0	2
12383774	12403411	2	15	0	2
12384450	12402379	1	0	0	1
12385817	12403411	2	15	0	2
12398466	12411270	2	9	0	2
12398864	12424500	2	0	0	2
12405177	12412358	2	1	0	2
12407428	12409741	2	10	16	2
12413486	12429199	2	5	0	2
12418230	13040829	2	1	0	2
12495199	12495881	2	0	0	2
12495525	12507399	1	0	0	1
12499079	12633986	1	7	19	1
12499218	12702296	1	30	0	1
12500091	12500773	2	0	6	2
12525272	12535808	2	3	2	2
12526500	12535157	2	0	0	2
12542654	12699105	2	3	11	2
12542667	12699118	1	1	1	1
12544438	12633986	1	7	6	1
12544736	12634285	2	18	4	2
12545394	12549845	2	0	0	2
12549223	12634285	2	18	4	2
12602527	12604668	1	2	0	1
12602816	12604668	1	1	0	1
12604739	12615407	1	1	1	1
12604739	12615446	1	1	1	1
12615534	12616312	1	0	0	1
12616371	12618169	1	3	0	1
12618289	12620836	1	0	1	1
12620575	12637786	1	0	1	1
12620938	12624240	1	2	0	1
12624331	12625315	1	0	0	1
12625428	12626605	1	2	0	1
12634145	12702314	2	5	15	2
12634145	12806052	2	3	15	2
12634145	12878138	2	5	15	2
12634941	12878901	2	0	0	2
12700087	12803835	2	6	8	2
12777356	12779313	2	0	0	2
12777648	12779797	1	2	1	1
12777687	12779116	2	1	2	2
12777879	12779116	2	1	21	2
12778166	12779116	2	1	9	2
12778351	12779157	1	1	0	1
12778598	12779116	2	1	7	2
12778694	12779116	2	1	6	2
12778838	12779116	2	1	12	2
12977609	12979676	2	0	0	2
12978075	12979171	1	0	0	1
12978500	12985881	2	0	0	2
12979066	12981910	1	0	0	1
12979171	12981910	1	0	0	1
12979290	12985384	2	1	0	2
12979754	12979798	2	1	1	2
12979754	12981162	2	1	1	2
12980171	12981910	1	0	0	1
12980744	12981112	2	1	1	2
12980930	12981910	1	0	0	1
12980955	12981910	1	0	0	1
12981090	12984296	2	0	0	2
12981228	12983264	2	1	1	2
12981263	12983264	2	1	1	2
12983333	12985025	2	3	0	2
12984331	12985030	2	0	0	2
12984780	12985330	2	0	0	2
13008889	13016687	1	0	0	1
13017607	13020694	2	0	11	2
13028687	13040439	1	18	0	1
13031523	13039359	2	24	11	2
13031523	13043277	2	30	11	2
13040884	13052965	2	0	7	2
13041290	13053875	1	0	0	1
13049499	13076387	1	4	1	1
13063163	13074738	1	10	45	1
13064985	13076387	1	4	1	1
13070825	13074738	1	10	56	1
13169251	13172504	2	11	0	2
13169251	13179353	2	11	0	2
13169251	13196479	2	11	0	2
13169251	13213605	2	11	0	2
13198082	13230536	2	0	4	2
13198082	13241813	2	0	4	2
13233271	13237030	2	9	18	2
13233271	13240788	2	24	18	2
13242973	13243314	2	0	9	2
13243354	14610069	2	5	3	2
13247112	13297072	2	4	3	2
13250166	13297804	1	0	13	1
13250166	13673706	1	0	13	1
13252903	13297804	1	0	13	1
13252903	13673706	1	0	13	1
13263574	13267157	2	0	14	2
13294527	13507216	1	2	9	1
13294527	14304204	1	2	9	1
13295002	13299100	1	0	1	1
13296042	13296390	2	18	4	2
13296042	13305262	2	4	3	2
13296042	13341087	2	15	9	2
13296042	13350984	2	18	6	2
13296042	13372812	2	18	6	2
13296042	13430127	2	5	6	2
13296042	13478198	2	4	3	2
13296042	13510096	2	18	6	2
13296042	14316669	2	18	9	2
13301355	13338545	1	2	4	1
13301355	13507216	1	2	4	1
13301355	14304204	1	2	4	1
13305453	13307158	1	2	8	1
13305453	13331720	1	2	9	1
13305453	13595911	1	2	9	1
13312370	13347848	2	0	15	2
13319099	13331720	1	2	4	1
13319099	13595911	1	2	4	1
13324723	13417518	1	0	0	1
13330015	13343665	1	34	4	1
13337519	13343665	1	5	16	1
13353370	13354392	2	4	3	2
13353370	13372812	2	18	6	2
13353370	13430127	2	5	6	2
13353370	13478198	2	4	3	2
13353370	13510096	2	18	6	2
13353370	14316669	2	18	9	2
13357025	13387731	2	1	3	2
13365496	13378118	1	2	9	1
13365648	13372812	2	18	6	2
13365648	13430127	2	5	6	2
13365648	13478198	2	4	3	2
13365648	13510096	2	18	6	2
13365648	14316669	2	18	9	2
13367940	13387731	2	1	6	2
13396877	13444984	1	2	9	1
13402834	13430127	2	5	29	2
13417844	13430127	2	0	3	2
13421787	13442256	1	2	42	1
13428948	13431001	1	5	4	1
13428948	13432361	1	5	4	1
13450701	13609803	1	0	0	1
13450701	13820970	1	0	0	1
13450701	14672388	1	0	1	1
13455558	13507216	1	2	25	1
13459461	13478198	2	4	3	2
13461751	13489536	2	1	12	2
13462036	13507216	1	2	24	1
13463382	13507216	1	2	25	1
13465241	13478198	2	4	3	2
13473427	13510096	2	0	61	2
13474639	13507216	1	2	30	1
13480144	13528067	4	2	0	2
13495423	13510090	1	4	0	1
13497667	13507216	1	17	30	1
13497677	13507227	2	0	0	2
13507273	13526373	2	1	27	2
13507273	13546841	2	1	27	2
13507278	14819882	1	1	7	1
13507369	13510096	2	0	19	2
13520494	13531073	1	0	0	1
13532958	13546938	2	0	6	2
13532958	13580371	2	0	3	2
13532958	13646376	2	0	6	2
13540272	13561426	1	0	4	1
13540420	13567032	2	4	0	2
13541332	14125625	1	0	33	1
13567941	13594548	1	2	15	1
13567941	13881919	1	2	15	1
13567941	14080764	1	2	15	1
13582526	13593441	1	0	0	1
13582526	13609803	1	0	0	1
13582526	13820970	1	0	0	1
13598897	13609803	1	0	0	1
13598897	13700537	1	0	0	1
13620122	13638036	1	2	9	1
13620720	13700537	1	0	0	1
13635790	13646370	1	1	0	1
13644861	13657140	1	9	19	1
13685440	13713063	1	2	3	1
13699578	13700257	2	4	3	2
13701812	13708970	1	2	4	1
13701812	13725343	1	2	4	1
13701812	14304204	1	2	4	1
13733612	13820970	1	0	0	1
13734377	13747000	1	2	2	1
13748365	13752455	1	7	21	1
13761564	13777596	5	0	10	1
13770341	13794556	2	0	0	2
13771251	13881919	1	2	3	1
13794595	13805849	2	17	48	2
13794595	13811988	2	4	3	2
13794595	13873886	2	18	6	2
13794595	13910034	2	15	0	2
13794595	14316669	2	18	9	2
13808427	13819004	1	2	9	1
13811309	13849332	2	34	8	2
13813727	13848001	2	0	0	2
13829481	13854886	2	0	0	2
13842112	13957391	2	0	0	2
13842112	14006158	2	0	0	2
13842112	14245943	2	0	0	2
13854297	13880555	1	2	4	1
13886273	14672388	1	0	1	1
13888555	13906627	2	7	5	2
13893327	13919926	2	0	9	2
13897039	13907611	2	0	0	2
13897039	13917159	2	0	0	2
13918563	13925041	2	0	3	2
13918563	14100023	2	0	6	2
13943121	14033178	1	0	0	1
13943121	14042722	1	0	0	1
13944340	14042914	1	3	7	1
13946304	13979042	1	0	0	1
13957852	13995362	5	0	10	1
13965539	13975084	1	9	3	1
13972223	13979042	1	0	0	1
13995129	14042551	1	0	0	1
14014587	14215145	1	0	0	1
14020287	14025230	1	2	0	1
14026152	14042398	2	0	0	2
14039482	14042551	1	0	0	1
14042577	14042914	1	2	16	1
14058600	14078034	1	2	9	1
14068644	14100023	2	0	40	2
14081023	14672388	1	0	1	1
14081043	14166153	1	5	0	1
14081043	14203509	1	28	0	1
14081043	14279929	1	10	0	1
14081043	14326668	1	5	0	1
14091495	14100023	2	5	6	2
14130734	14304204	1	2	9	1
14160727	14169942	1	0	0	1
14166215	14200506	1	2	9	1
14166215	14214147	1	2	9	1
14166215	14304204	1	2	9	1
14178652	14188375	2	0	48	2
14180018	14188375	2	7	29	2
14215090	14245943	2	0	0	2
14215171	14305569	1	2	7	1
14215171	14658018	1	11	9	1
14221994	14266012	1	2	9	1
14225049	14233232	1	2	23	1
14276738	14317689	2	7	16	2
14278640	14304213	2	0	0	2
14280001	14304213	2	0	0	2
14287654	14299585	0	0	3	0
14290227	14304204	1	2	9	1
14291590	14304204	1	2	25	1
14292520	14309946	2	3	0	2
14293205	14309946	2	3	0	2
14293299	14304204	1	4	30	1
14294568	14309946	2	3	0	2
14304266	14819882	1	1	7	1
14364530	14672388	1	0	1	1
14379938	14588150	1	0	0	1
14384277	14432557	2	0	0	2
14390859	14588150	1	0	0	1
14426897	14492967	1	19	19	1
14431146	14492967	1	19	19	1
14431826	14475636	1	7	0	1
14434206	14475636	1	7	0	1
14434358	14454736	2	4	0	2
14434358	14481905	2	4	0	2
14441339	14492967	1	19	8	1
14446262	14492967	1	2	51	1
14456619	14492967	1	19	19	1
14457802	14466298	1	7	10	1
14461034	14470546	1	0	16	1
14461034	14492967	1	0	16	1
14461034	14505381	1	0	16	1
14463242	14475636	1	7	0	1
14466299	14475463	1	5	10	1
14466299	14492967	1	19	10	1
14472246	14492967	1	19	51	1
14472267	14492989	1	0	0	1
14474936	14477479	1	0	0	1
14474936	14489713	1	0	0	1
14475464	14489905	1	5	16	1
14475464	14517115	1	5	16	1
14483282	14492967	1	19	51	1
14483303	14492989	1	0	0	1
14488500	14511275	1	0	0	1
14493024	14724904	2	1	3	2
14493024	14972357	2	1	3	2
14525280	14532756	1	19	46	1
14578832	14584779	1	8	8	1
14588178	14588857	1	15	41	1
14588178	14601089	1	15	1	1
14588178	14729435	1	15	19	1
14592938	14601089	1	0	1	1
14613550	14819882	1	1	9	1
14636234	14648992	2	10	3	2
14642718	14647310	1	2	8	1
14644311	14655982	1	1	2	1
14671229	14704387	1	0	0	1
14687942	14719573	1	20	12	1
14825919	14877258	2	4	0	2
14911833	15039982	1	0	14	1
15035575	15042765	2	1	0	2
15154443	15173728	1	0	5	1
15154573	15192450	2	0	0	2
15154595	15159379	2	0	0	2
15154785	15173387	1	0	6	1
15154785	15177137	1	0	14	1
15155127	15168435	1	0	7	1
15155196	15186595	1	0	8	1
15155298	15173387	1	0	6	1
15155298	15177137	1	0	14	1
15155506	15164376	1	0	2	1
15155781	15176256	1	0	0	1
15155961	15168929	2	0	5	2
15156322	15161441	1	0	0	1
15156589	15166480	3	2	20	1
15156663	15188406	1	0	18	1
15156677	15165032	1	0	0	1
15156724	15158434	1	0	0	1
15156724	15190852	1	0	0	1
15156724	15202916	1	0	0	1
15156835	15161441	1	0	0	1
15156978	15176256	1	0	0	1
15157146	15173014	1	0	0	1
15157623	15178950	1	9	0	1
15157860	15173387	1	0	5	1
15157898	15164376	1	0	2	1
15158354	15189745	2	0	2	2
15158354	15192812	2	0	2	2
15158819	15199597	1	0	0	1
15158886	15188406	1	0	18	1
15159325	15164945	2	1	5	2
15160573	15177629	2	0	1	2
15160762	15183108	1	0	0	1
15161069	15164984	1	0	0	1
15161099	15161441	1	0	0	1
15161099	15188406	1	0	18	1
15161113	15165032	1	0	0	1
15161137	15178028	1	0	5	1
15161612	15162805	1	11	8	1
15161612	15167580	1	11	3	1
15161681	15208818	1	0	2	1
15162124	15168606	1	2	4	1
15162185	15190852	1	0	0	1
15162185	15192722	1	0	0	1
15162222	15183376	2	1	4	2
15162464	15188406	1	0	18	1
15162635	15169290	1	0	24	1
15162635	15172025	1	0	24	1
15162635	15173728	1	0	24	1
15162778	15176256	1	0	0	1
15162976	15194704	1	13	3	1
15163128	15176266	2	0	9	2
15163128	15195539	2	0	9	2
15163147	15173387	1	0	3	1
15163696	15164376	1	0	2	1
15163828	15188406	1	0	18	1
15163842	15165032	1	0	0	1
15163866	15178028	1	0	5	1
15163924	15169044	1	0	1	1
15163924	15175700	1	0	1	1
15163924	15178941	1	0	1	1
15163924	15185425	1	0	1	1
15164341	15188406	1	0	11	1
15164435	15200782	3	2	9	1
15164999	15191625	2	0	9	2
15165018	15188406	1	0	18	1
15165043	15166238	3	0	0	1
15165189	15188406	1	0	14	1
15165700	15188406	1	0	10	1
15165869	15190441	1	4	0	1
15165873	15169290	1	0	10	1
15165873	15172025	1	0	10	1
15166366	15177971	2	0	9	2
15166385	15179186	1	2	5	1
15167049	15169271	2	0	4	2
15167049	15172006	2	0	4	2
15167049	15189745	2	0	4	2
15167581	15194704	1	13	3	1
15167672	15192751	2	3	1	2
15167672	15201456	2	2	1	2
15167672	15201624	2	20	1	2
15167672	15207424	2	3	1	2
15167752	15173387	1	0	3	1
15168436	15189087	1	3	0	1
15168668	15169522	1	0	0	1
15168668	15188979	1	0	0	1
15169012	15202734	1	0	0	1
15169800	15190441	1	4	0	1
15170126	15171151	2	0	21	2
15170145	15182765	1	4	2	1
15170145	15194704	1	13	2	1
15170484	15190441	1	4	0	1
15171573	15188979	1	0	0	1
15171594	15185754	2	1	11	2
15171654	15175914	1	0	0	1
15172367	15188406	1	12	2	1
15172873	15190441	1	4	0	1
15173046	15173387	1	2	6	1
15173046	15188406	1	13	9	1
15173729	15189087	1	3	0	1
15173862	15197743	2	0	0	2
15174051	15176266	2	0	6	2
15174070	15180722	1	2	2	1
15174070	15188406	1	12	2	1
15174070	15189935	1	12	2	1
15174070	15190275	1	12	2	1
15174577	15190441	1	4	0	1
15175940	15190715	1	0	1	1
15175940	15192927	1	0	1	1
15175971	15189455	2	2	0	2
15175971	15196440	2	2	0	2
15176013	15186595	1	0	11	1
15176039	15199588	1	0	1	1
15176071	15188362	2	0	0	2
15176416	15192450	2	0	0	2
15176964	15192315	1	15	0	1
15176964	15194700	1	9	0	1
15176968	15188406	1	0	18	1
15178504	15194704	1	3	14	1
15178579	15188992	1	11	0	1
15178579	15189162	1	13	0	1
15178579	15190865	1	4	0	1
15178579	15191206	1	11	0	1
15178579	15202929	1	8	0	1
15178656	15191964	2	0	3	2
15178998	15191964	2	0	8	2
15178998	15195539	2	0	8	2
15181013	15189885	2	0	0	2
15181013	15190225	2	0	0	2
15181013	15206426	2	0	0	2
15181386	15196052	2	0	4	2
15182747	15196052	2	0	6	2
15182864	15185255	2	1	1	2
15183431	15195539	2	0	6	2
15184352	15194751	1	2	0	1
15184352	15195435	1	2	0	1
15184352	15195947	1	2	0	1
15184352	15197315	1	2	0	1
15187976	15196153	2	1	9	2
15187998	15193961	1	0	1	1
15188046	15189745	2	0	19	2
15189112	15195585	2	0	0	2
15189184	15192415	1	4	1	1
15189410	15189745	2	0	19	2
15189691	15200611	1	13	1	1
15190338	15192722	1	6	0	1
15190351	15202929	1	8	0	1
15191303	15192319	1	19	5	1
15191303	15194704	1	13	9	1
15191318	15201889	2	0	0	2
15191851	15194743	1	0	0	1
15191851	15195427	1	0	0	1
15191851	15195939	1	0	0	1
15191851	15197307	1	0	0	1
15192397	15196832	2	0	0	2
15193345	15194704	1	13	22	1
15197269	15197609	1	0	2	1
15199725	15202223	1	0	0	1
15200176	15200857	1	27	0	1
15200176	15201536	1	17	0	1
15200176	15207504	1	17	0	1
15200500	15580842	2	0	0	2
15203665	15215873	1	3	0	1
15203665	15224862	1	3	0	1
15203806	15216063	1	28	19	1
15203895	15216153	1	0	0	1
15203963	15216220	2	10	14	2
15204086	15216343	1	47	43	1
15214675	15223678	1	7	36	1
15214704	15223716	2	0	0	2
15214850	15223852	2	20	17	2
15215566	15224479	0	0	6	0
15215584	15224572	1	22	3	1
15215741	15224729	1	7	31	1
15215923	15224862	1	3	0	1
15216221	15225209	2	10	75	2
15216820	15225808	2	17	52	2
15216991	15225006	2	0	1	2
15219271	15984719	1	10	14	1
15220045	15220568	2	0	2	2
15241147	15242644	2	0	0	2
15241147	15244083	2	0	0	2
15265734	15295691	2	0	0	2
15281757	15536497	2	22	5	2
15281757	16514948	2	8	5	2
15282336	15619182	2	0	1	2
15282336	16166945	2	0	1	2
15282400	15302839	2	0	24	2
15283235	16025730	2	0	44	2
15283261	16770836	2	15	4	2
15283356	16454869	2	1	10	2
15283415	16188603	2	6	23	2
15283601	15304043	2	11	5	2
15283601	15499503	2	51	5	2
15283601	15573996	2	36	5	2
15283601	15802466	2	24	5	2
15283601	16026095	2	17	3	2
15283601	16452418	2	4	5	2
15283601	16516705	2	11	5	2
15290836	15290993	0	0	6	1
15291024	15295330	0	0	0	1
15295410	15295728	0	0	2	1
15295831	15297154	0	1	0	1
15327756	15342358	0	0	0	2
15342426	15342943	1	0	0	2
15351839	15361174	1	0	27	1
15352192	15377201	1	0	11	1
15352406	15353797	2	4	1	2
15352598	15353797	2	0	1	2
15352838	15361645	2	1	3	2
15352860	15362913	2	1	2	2
15352860	15385710	2	1	0	2
15353772	15361379	2	1	2	2
15353845	15363658	2	0	0	2
15353845	15382863	2	0	0	2
15354627	15357549	1	1	1	1
15355618	15357196	2	1	1	2
15355618	15359824	2	1	3	2
15355618	15360781	2	1	1	2
15355618	15365290	2	1	1	2
15355618	15371482	2	1	0	2
15355618	15372154	2	1	1	2
15355618	15381240	2	1	3	2
15355644	15378301	1	0	5	1
15355856	15367592	2	0	1	2
15356192	15357769	2	0	17	2
15356192	15359537	2	0	17	2
15356192	15371674	2	0	0	2
15356192	15372825	2	0	2	2
15356192	15382482	2	0	1	2
15356224	15363259	1	1	1	1
15357075	15369193	2	1	12	2
15357629	15391431	2	1	1	2
15357888	15361379	2	1	2	2
15358175	15366703	2	1	0	2
15359255	15398797	2	1	5	2
15359277	15367374	2	1	3	2
15359277	15385710	2	1	0	2
15359281	15364932	2	0	0	2
15359350	15396068	2	0	0	2
15359538	15382482	2	7	1	2
15359617	15360860	1	2	1	1
15359617	15388880	1	2	1	1
15359719	15377213	2	0	1	2
15359969	15368120	2	1	1	2
15359969	15370814	2	1	1	2
15359969	15395734	2	1	0	2
15359976	15386845	2	0	1	2
15360017	15384252	2	1	4	2
15360017	15387893	2	1	4	2
15360017	15388514	2	1	4	2
15360017	15393344	2	1	3	2
15360017	15395207	2	1	3	2
15360158	15399565	2	2	1	2
15360509	15407971	2	1	0	2
15360542	15363131	2	1	1	2
15360542	15384348	2	1	1	2
15360803	15392552	2	0	1	2
15360900	15392745	2	1	0	2
15360900	15393747	2	1	2	2
15360904	15378301	1	0	5	1
15360910	15401179	1	1	0	1
15361406	15367592	2	0	1	2
15361406	15400477	2	0	1	2
15361934	15362459	2	1	0	2
15362482	15395468	2	1	12	2
15363479	15407105	1	0	5	1
15364092	15365961	2	0	1	2
15364140	15392293	2	1	12	2
15364140	15394732	2	1	1	2
15365339	15367640	2	1	2	2
15365365	15377201	1	0	11	1
15366464	15367374	2	0	2	2
15366511	15377576	2	0	0	2
15366818	15391949	2	0	0	2
15367631	15377403	2	0	0	2
15367641	15372202	2	3	1	2
15367759	15393747	2	1	2	2
15368073	15399565	2	3	1	2
15368160	15394960	2	0	0	2
15368391	15392754	1	6	1	1
15368552	15398797	2	1	4	2
15370715	15386116	1	0	0	1
15370715	15403253	1	0	0	1
15370862	15373160	2	0	1	2
15370862	15394683	2	0	1	2
15371365	15377201	1	0	2	1
15372251	15408243	2	0	1	2
15372417	15383892	2	1	2	2
15373188	15381980	2	0	0	2
15374638	15381715	2	0	1	2
15374638	15388371	2	0	1	2
15374781	15384636	2	1	2	2
15374781	15392293	2	1	2	2
15374781	15403256	2	1	1	2
15376434	15377201	1	0	11	1
15376696	15398797	2	1	2	2
15377032	15403256	2	0	1	2
15377230	15386941	1	0	0	1
15382291	15384636	2	1	2	2
15384110	15384348	2	1	1	2
15384274	15402274	2	0	1	2
15384676	15396060	2	1	0	2
15384676	15398644	2	1	0	2
15384676	15400804	2	1	0	2
15385099	15386821	1	6	1	1
15385099	15389979	1	9	1	1
15385099	15404100	1	6	1	1
15385099	15405331	1	7	1	1
15385099	15406263	1	6	1	1
15385544	15388179	2	1	0	2
