chr22	11139771	11155205	1	1	0	0	1	13
chr22	11153720	11292207	2	2	0	0	10	47
chr22	11154404	11468081	1	1	0	0	9	35
chr22	11154404	12043463	1	1	0	0	4	28
chr22	11154404	12634133	1	1	0	0	5	27
chr22	11154557	11257367	2	2	0	0	3	45
chr22	11211549	11211818	2	2	0	1	0	42
chr22	11211549	11213043	2	2	0	2	3	43
chr22	11211549	11213167	2	2	0	0	1	22
chr22	11211549	11213251	2	2	0	2	0	43
chr22	11211549	11214226	2	2	0	2	1	35
chr22	11211549	11214310	2	2	0	2	3	35
chr22	11211549	11214392	2	2	0	2	0	44
chr22	11211549	11214434	2	2	0	3	0	38
chr22	11211549	11214476	2	2	0	1	0	40
chr22	11211874	11215181	2	6	0	1	0	24
chr22	11212553	11214532	1	1	0	0	1	28
chr22	11212553	11215006	1	1	0	0	1	28
chr22	11213057	11213433	1	1	0	1	0	42
chr22	11213057	11214532	1	1	0	0	2	32
chr22	11213057	11215006	1	1	0	1	2	32
chr22	11214269	11214476	2	2	0	1	1	27
chr22	11214269	11214518	2	2	0	1	1	42
chr22	11214282	11214532	1	1	0	0	1	32
chr22	11214282	11215006	1	1	0	0	1	32
chr22	11214406	11215006	1	1	0	1	0	36
chr22	11239925	11245752	2	2	0	0	1	12
chr22	11249196	11250459	1	1	0	1	0	14
chr22	11251588	11251768	1	1	0	0	1	41
chr22	11251974	11630412	0	0	0	22	1	47
chr22	11252312	11630092	1	1	0	4	0	49
chr22	11257357	11293042	2	2	0	0	1	40
chr22	11257508	11293273	2	2	0	0	4	15
chr22	11261908	11621614	1	1	0	4	0	31
chr22	11263898	11267586	0	0	0	0	5	46
chr22	11263989	11266596	1	1	0	1	0	35
chr22	11265226	11266186	1	1	0	1	0	12
chr22	11266207	11267429	1	3	0	2	0	17
chr22	11266254	11267723	1	3	0	2	0	45
chr22	11268121	11447881	1	1	0	3	0	40
chr22	11268567	11273327	1	1	0	0	1	39
chr22	11289978	11336486	2	6	0	1	0	47
chr22	11290021	11343160	1	1	0	0	4	22
chr22	11290021	11961128	1	1	0	0	12	32
chr22	11292404	11334119	1	1	0	1	0	42
chr22	11293287	11964399	2	2	0	0	7	49
chr22	11310062	11310130	2	2	0	1	0	42
chr22	11330034	11339070	2	2	0	1	0	14
chr22	11332827	11581727	2	2	0	0	15	48
chr22	11333456	11428334	1	1	0	0	5	45
chr22	11334963	11429841	1	1	0	0	2	33
chr22	11334963	11591814	1	1	0	0	10	49
chr22	11335267	12188951	1	1	0	0	4	42
chr22	11335413	11592262	2	2	0	0	5	21
chr22	11335639	12109275	1	1	0	0	4	24
chr22	11362309	11364693	2	2	0	0	1	20
chr22	11362309	11369639	2	2	0	0	1	20
chr22	11362989	11364693	2	2	0	0	1	20
chr22	11362989	11369639	2	2	0	0	1	20
chr22	11363329	11364693	2	2	0	0	1	20
chr22	11363329	11369639	2	2	0	0	1	20
chr22	11364181	11364693	2	2	0	0	1	20
chr22	11364181	11369639	2	2	0	0	1	20
chr22	11369468	11369639	2	2	0	0	1	20
chr22	11369701	11372264	2	2	0	1	0	41
chr22	11429842	11591814	1	1	0	0	3	48
chr22	11429939	11467293	1	1	0	0	1	48
chr22	11430143	12188951	1	1	0	0	4	42
chr22	11448854	11497286	1	1	0	1	0	33
chr22	11453777	11455542	2	2	0	0	1	24
chr22	11453813	11460567	1	1	0	0	1	17
chr22	11454022	11463318	2	2	0	0	1	18
chr22	11454166	11463508	2	2	0	0	2	14
chr22	11454188	11463578	2	2	0	2	2	36
chr22	11454380	11462144	2	2	0	0	1	37
chr22	11454681	11456751	2	2	0	0	2	33
chr22	11454681	11460148	2	2	0	0	2	23
chr22	11454681	11460244	2	2	0	1	0	36
chr22	11454681	11460628	2	2	0	0	2	33
chr22	11454681	11463165	2	2	0	0	2	25
chr22	11454681	11470899	2	2	0	0	2	47
chr22	11455313	11463318	2	2	0	0	1	18
chr22	11455339	11457170	1	1	0	0	1	12
chr22	11455671	11459267	2	2	0	1	0	42
chr22	11455793	11463508	2	2	0	0	1	26
chr22	11455819	11457170	1	1	0	0	1	12
chr22	11456006	11462144	2	2	0	2	0	23
chr22	11456186	11471004	2	2	0	1	0	31
chr22	11456212	11457170	1	1	0	0	1	12
chr22	11456436	11462944	1	3	0	0	1	17
chr22	11456500	11457170	1	1	0	0	1	12
chr22	11456761	11463318	2	2	0	1	1	46
chr22	11456808	11460111	0	0	0	2	2	33
chr22	11456931	11457170	1	1	0	0	1	12
chr22	11457215	11459267	2	2	0	1	0	41
chr22	11457385	11463318	2	2	0	0	1	18
chr22	11457481	11461882	2	2	0	1	0	38
chr22	11457481	11465188	2	2	0	2	0	38
chr22	11457595	11463722	2	2	0	0	1	21
chr22	11458259	11461475	2	2	0	0	1	43
chr22	11458259	11463722	2	2	0	0	2	22
chr22	11458375	11461543	2	2	0	1	2	17
chr22	11458622	11463651	2	2	0	1	0	37
chr22	11458645	11463578	2	2	0	0	2	36
chr22	11458702	11460092	1	1	0	0	2	44
chr22	11458702	11461244	1	1	0	0	1	17
chr22	11458702	11465738	1	1	0	0	1	17
chr22	11459198	11463508	2	2	0	0	2	14
chr22	11459677	11460827	2	2	0	1	0	28
chr22	11459677	11462885	2	2	0	0	1	41
chr22	11459677	11471387	2	2	0	2	1	41
chr22	11460110	11463318	2	2	0	0	1	18
chr22	11460158	11463318	2	2	0	0	1	18
chr22	11460167	11460407	1	1	0	0	1	12
chr22	11460167	11472367	1	1	0	2	0	12
chr22	11460207	11460638	2	2	0	0	2	19
chr22	11461188	11463578	2	2	0	0	1	34
chr22	11461524	11463722	2	2	0	0	2	22
chr22	11461857	11463578	2	2	0	0	1	34
chr22	11462817	11463722	2	2	0	0	1	21
chr22	11462827	11463253	1	1	0	1	0	32
chr22	11463149	11463722	2	2	0	0	1	21
chr22	11463579	11463722	2	2	0	0	1	21
chr22	11463692	11464603	2	2	0	0	1	38
chr22	11463692	11464987	2	2	0	0	1	29
chr22	11463692	11465698	2	2	0	1	0	25
chr22	11463692	11470899	2	2	0	0	1	40
chr22	11467318	11591814	1	1	0	0	12	48
chr22	11471283	11471379	2	2	0	4	1	39
chr22	11481098	11481121	1	1	0	2	2	49
chr22	11481098	11481145	1	1	0	0	1	24
chr22	11566549	11581742	2	2	0	0	1	50
chr22	11566549	11589690	2	2	0	0	1	50
chr22	11581313	11589261	1	1	0	0	3	46
chr22	11616005	11616276	2	2	0	1	0	13
chr22	11616174	11616335	2	2	0	0	1	38
chr22	11616238	11616335	2	2	0	0	1	38
chr22	11616579	11619562	2	2	0	0	1	32
chr22	11617503	11619583	2	2	0	4	0	41
chr22	11617951	11630453	1	1	0	1	0	29
chr22	11619749	11620003	1	1	0	0	1	39
chr22	11629687	11629839	2	2	0	5	0	38
chr22	11630638	11630816	2	2	0	0	1	40
chr22	11686067	11689273	1	1	0	0	1	28
chr22	11686362	11688753	2	2	0	0	1	24
chr22	11686590	11688122	1	1	0	0	1	26
chr22	11686975	11688122	1	1	0	0	2	40
chr22	11687311	11688122	1	1	0	0	2	40
chr22	11687503	11688122	1	1	0	1	0	38
chr22	11687931	11688122	1	1	0	0	1	21
chr22	11688039	11688753	2	2	0	0	1	24
chr22	11688317	11688891	1	1	0	1	0	26
chr22	11782477	11793846	1	1	0	0	1	41
chr22	11801000	12389744	2	2	0	0	4	27
chr22	11815050	11820493	1	1	0	0	1	26
chr22	11815054	11819474	2	2	0	0	1	22
chr22	11815348	11819474	2	2	0	0	1	24
chr22	11816392	11820227	1	1	0	0	1	24
chr22	11937398	11937925	2	2	0	1	0	49
chr22	11959979	12389440	2	2	0	0	6	47
chr22	11960433	12110974	0	0	0	0	4	43
chr22	11960909	12390368	2	2	0	0	5	40
chr22	11960909	12699106	2	2	0	0	6	35
chr22	11963351	12548311	1	1	0	0	9	50
chr22	11964162	12393626	2	2	0	0	4	48
chr22	11964586	12088611	2	2	0	0	4	28
chr22	11965476	12381855	2	2	0	0	4	49
chr22	12036619	12191092	1	1	0	0	5	27
chr22	12043458	12544577	1	1	0	0	5	41
chr22	12043458	12549057	1	1	0	0	6	43
chr22	12043617	12634286	2	2	0	0	9	47
chr22	12044275	12549846	2	2	0	0	4	31
chr22	12044275	12878902	2	2	0	0	4	31
chr22	12088640	12499743	2	2	0	0	5	28
chr22	12088640	12545102	2	2	0	0	4	28
chr22	12171886	12177038	2	2	0	0	1	26
chr22	12172152	12175987	2	2	0	0	1	24
chr22	12172905	12177034	1	1	0	0	1	22
chr22	12218608	12416953	2	2	0	0	3	48
chr22	12314920	12319406	2	2	0	0	1	39
chr22	12314925	12319375	1	1	0	0	3	28
chr22	12315331	12319695	1	1	0	1	0	41
chr22	12315853	12320331	2	2	0	0	13	23
chr22	12316782	12316814	2	2	0	0	1	32
chr22	12316782	12321278	2	2	0	0	1	32
chr22	12317251	12366472	1	1	0	0	4	49
chr22	12328964	12339513	1	1	0	0	1	26
chr22	12329615	12338285	1	1	0	0	1	34
chr22	12331006	12338316	1	1	0	1	0	26
chr22	12331615	12342509	2	2	0	0	2	47
chr22	12331615	12361812	2	2	0	0	1	43
chr22	12334711	12344709	1	1	0	0	1	30
chr22	12340369	12355402	1	1	0	0	1	25
chr22	12341292	12344709	1	1	0	0	1	30
chr22	12342473	12347948	1	1	0	0	1	26
chr22	12342473	12348462	1	1	0	0	1	26
chr22	12347300	12361810	1	1	0	0	1	23
chr22	12348229	12353864	1	1	0	0	1	16
chr22	12348229	12357792	1	1	0	0	1	16
chr22	12350820	12378095	1	5	0	1	0	38
chr22	12354811	12363986	2	2	0	0	1	48
chr22	12356753	12368631	2	2	0	0	1	47
chr22	12363384	12364066	1	1	0	0	1	28
chr22	12365678	12375616	2	2	0	0	8	31
chr22	12366090	12376031	2	2	0	0	21	44
chr22	12366287	12376228	1	1	0	1	18	49
chr22	12366606	12376486	2	2	0	0	1	50
chr22	12368275	12368957	1	1	0	0	1	28
chr22	12374655	12411271	2	2	0	0	1	29
chr22	12376080	12432616	1	1	0	0	3	47
chr22	12377065	12393893	2	2	0	0	2	28
chr22	12378117	12416953	2	2	0	0	1	44
chr22	12379451	12380646	2	2	0	0	1	17
chr22	12383775	12403412	2	2	0	0	1	26
chr22	12384451	12402380	1	1	0	1	0	38
chr22	12385818	12403412	2	2	0	0	1	26
chr22	12398467	12411271	2	2	0	0	1	29
chr22	12398865	12424501	2	2	0	1	0	40
chr22	12405178	12412359	2	2	0	0	1	31
chr22	12407429	12409742	2	2	0	2	0	47
chr22	12413487	12429200	2	2	0	0	1	14
chr22	12418231	13040830	2	2	0	5	17	41
chr22	12495200	12495882	2	2	0	0	1	28
chr22	12495526	12507400	1	1	0	0	1	47
chr22	12499080	12633987	1	1	0	0	3	33
chr22	12499219	12702297	1	1	0	2	14	40
chr22	12500092	12500774	2	2	0	0	1	28
chr22	12525273	12535809	2	2	0	0	1	26
chr22	12526501	12535158	2	2	0	0	1	34
chr22	12542655	12699106	2	2	0	0	3	15
chr22	12542668	12699119	1	1	0	0	4	42
chr22	12544439	12633987	1	1	0	0	8	31
chr22	12544737	12634286	2	2	0	0	5	47
chr22	12545395	12549846	2	2	0	0	3	28
chr22	12549224	12634286	2	2	0	0	6	47
chr22	12602817	12604669	1	1	0	1	0	45
chr22	12604740	12615447	1	1	0	3	0	44
chr22	12620576	12637787	1	1	0	0	2	19
chr22	12634146	12702315	2	2	0	0	8	45
chr22	12634146	12806053	2	2	0	0	8	45
chr22	12634146	12878139	2	2	0	0	8	45
chr22	12634942	12878902	2	2	0	0	4	31
chr22	12700088	12803836	2	2	0	0	3	30
chr22	12777357	12779314	2	2	0	0	1	47
chr22	12777649	12779798	1	1	0	0	1	25
chr22	12777688	12779117	2	2	0	0	1	12
chr22	12777880	12779117	2	2	0	0	1	12
chr22	12778167	12779117	2	2	0	0	1	12
chr22	12778352	12779158	1	1	0	0	1	24
chr22	12778599	12779117	2	2	0	1	1	34
chr22	12778695	12779117	2	2	0	0	1	12
chr22	12778839	12779117	2	2	0	0	1	12
chr22	12977610	12979677	2	2	0	2	0	39
chr22	12978076	12979172	1	1	0	1	0	33
chr22	12978501	12985882	2	2	0	0	1	36
chr22	12979067	12981911	1	1	0	0	1	19
chr22	12979172	12981911	1	1	0	0	1	19
chr22	12979291	12985385	2	2	0	1	0	29
chr22	12979755	12979799	2	2	0	0	1	32
chr22	12979755	12981163	2	2	0	0	1	28
chr22	12980172	12981911	1	1	0	0	1	19
chr22	12980745	12981113	2	2	0	0	1	21
chr22	12980931	12981911	1	1	0	0	1	19
chr22	12980956	12981911	1	1	0	0	1	19
chr22	12981091	12984297	2	2	0	1	0	29
chr22	12981229	12983265	2	2	0	0	1	18
chr22	12981264	12983265	2	2	0	0	1	18
chr22	12983334	12985026	2	2	0	1	0	38
chr22	12984332	12985031	2	2	0	1	0	28
chr22	12984781	12985331	2	2	0	1	0	30
chr22	13008890	13016688	1	1	0	1	0	16
chr22	13017608	13020695	2	2	0	0	1	50
chr22	13028688	13040440	1	1	0	0	1	34
chr22	13031524	13039360	2	2	0	0	4	23
chr22	13031524	13043278	2	2	0	0	4	23
chr22	13040885	13052966	2	2	0	1	0	25
chr22	13041291	13053876	1	1	0	1	0	29
chr22	13049500	13076388	1	1	0	0	1	13
chr22	13063164	13074739	1	1	0	0	1	29
chr22	13064986	13076388	1	1	0	0	1	13
chr22	13070826	13074739	1	1	0	0	1	29
chr22	13169252	13172505	2	2	0	0	1	21
chr22	13169252	13179354	2	2	0	0	1	21
chr22	13169252	13196480	2	2	0	0	1	21
chr22	13169252	13213606	2	2	0	0	1	21
chr22	13198083	13230537	2	2	0	0	1	29
chr22	13198083	13241814	2	2	0	0	1	29
chr22	13233272	13237031	2	2	0	0	1	38
chr22	13233272	13240789	2	2	0	0	1	38
chr22	13242974	13243315	2	2	0	1	0	36
chr22	13243355	14610070	2	2	0	1	5	35
chr22	13247113	13297073	2	2	0	0	1	34
chr22	13250167	13297805	1	1	0	0	6	39
chr22	13250167	13673707	1	1	0	0	6	39
chr22	13252904	13297805	1	1	0	0	6	39
chr22	13252904	13673707	1	1	0	0	6	39
chr22	13263575	13267158	2	2	0	0	1	14
chr22	13294528	13507217	1	1	0	0	4	48
chr22	13294528	14304205	1	1	0	0	4	48
chr22	13295003	13299101	1	1	0	0	1	24
chr22	13296043	13296391	2	2	0	1	0	39
chr22	13296043	13305263	2	2	0	0	1	29
chr22	13296043	13341088	2	2	0	1	0	43
chr22	13296043	13350985	2	2	0	0	2	29
chr22	13296043	13372813	2	2	0	0	2	39
chr22	13296043	13430128	2	2	0	0	37	43
chr22	13296043	13478199	2	2	0	0	3	43
chr22	13296043	13510097	2	2	0	0	4	29
chr22	13296043	14316670	2	2	0	0	9	43
chr22	13301356	13338546	1	1	0	0	2	48
chr22	13301356	13507217	1	1	0	0	23	48
chr22	13301356	14304205	1	1	0	0	18	48
chr22	13305454	13307159	1	1	0	0	1	44
chr22	13305454	13331721	1	1	0	0	2	41
chr22	13305454	13595912	1	1	0	0	4	49
chr22	13312371	13347849	2	2	0	0	1	22
chr22	13319100	13331721	1	1	0	0	4	47
chr22	13319100	13595912	1	1	0	0	4	49
chr22	13324724	13417519	1	1	0	0	2	31
chr22	13330016	13343666	1	1	0	0	1	22
chr22	13337520	13343666	1	1	0	0	1	22
chr22	13353371	13354393	2	2	0	0	28	40
chr22	13353371	13372813	2	2	0	0	2	39
chr22	13353371	13430128	2	2	0	0	37	43
chr22	13353371	13478199	2	2	0	0	3	43
chr22	13353371	13510097	2	2	0	0	4	29
chr22	13353371	14316670	2	2	0	0	9	43
chr22	13357026	13387732	2	2	0	0	1	27
chr22	13365497	13378119	1	1	0	0	1	47
chr22	13365649	13372813	2	2	0	0	19	40
chr22	13365649	13430128	2	2	0	0	37	43
chr22	13365649	13478199	2	2	0	0	3	43
chr22	13365649	13510097	2	2	0	0	4	29
chr22	13365649	14316670	2	2	0	0	9	43
chr22	13367941	13387732	2	2	0	0	1	27
chr22	13396878	13444985	1	1	0	0	1	46
chr22	13402835	13430128	2	2	0	0	2	30
chr22	13417845	13430128	2	2	0	0	1	18
chr22	13421788	13442257	1	1	0	0	1	43
chr22	13428949	13431002	1	1	0	0	1	22
chr22	13428949	13432362	1	1	0	0	1	22
chr22	13450702	13609804	1	1	0	0	3	49
chr22	13450702	13820971	1	1	0	0	6	42
chr22	13450702	14672389	1	1	0	0	7	29
chr22	13455559	13507217	1	1	0	0	2	34
chr22	13459462	13478199	2	2	0	0	1	43
chr22	13461752	13489537	2	2	0	0	1	27
chr22	13462037	13507217	1	1	0	0	1	15
chr22	13463383	13507217	1	1	0	0	2	34
chr22	13465242	13478199	2	2	0	0	1	20
chr22	13473428	13510097	2	2	0	0	1	26
chr22	13474640	13507217	1	1	0	0	1	48
chr22	13480145	13528068	2	4	0	0	2	28
chr22	13495424	13510091	1	1	0	0	2	14
chr22	13497668	13507217	1	1	0	0	2	48
chr22	13497678	13507228	2	2	0	1	0	35
chr22	13507274	13526374	2	2	0	0	1	47
chr22	13507274	13546842	2	2	0	0	1	47
chr22	13507279	14819883	1	1	0	0	4	49
chr22	13507370	13510097	2	2	0	0	1	21
chr22	13520495	13531074	1	1	0	0	1	31
chr22	13532959	13546939	2	2	0	0	1	27
chr22	13532959	13580372	2	2	0	0	1	43
chr22	13532959	13646377	2	2	0	0	3	27
chr22	13540273	13561427	1	1	0	0	1	44
chr22	13540421	13567033	2	2	0	0	1	23
chr22	13541333	14125626	1	1	0	0	5	40
chr22	13567942	13594549	1	1	0	0	4	48
chr22	13567942	13881920	1	1	0	0	4	48
chr22	13567942	14080765	1	1	0	0	4	48
chr22	13582527	13593442	1	1	0	0	1	33
chr22	13582527	13609804	1	1	0	0	1	15
chr22	13582527	13820971	1	1	0	0	5	42
chr22	13598898	13609804	1	1	0	0	2	49
chr22	13598898	13700538	1	1	0	3	1	29
chr22	13620123	13638037	1	1	0	0	1	46
chr22	13620721	13700538	1	1	0	1	2	40
chr22	13635791	13646371	1	1	0	1	0	15
chr22	13644862	13657141	1	1	0	0	1	50
chr22	13685441	13713064	1	1	0	0	1	43
chr22	13699579	13700258	2	2	0	0	2	30
chr22	13701813	13708971	1	1	0	0	2	48
chr22	13701813	13725344	1	1	0	0	1	47
chr22	13701813	14304205	1	1	0	0	18	48
chr22	13733613	13820971	1	1	0	0	6	42
chr22	13734378	13747001	1	1	0	0	1	34
chr22	13748366	13752456	1	1	0	0	1	40
chr22	13761565	13777597	1	5	0	0	3	27
chr22	13770342	13794557	2	2	0	0	1	44
chr22	13771252	13881920	1	1	0	0	3	48
chr22	13794596	13805850	2	2	0	0	1	29
chr22	13794596	13811989	2	2	0	0	1	29
chr22	13794596	13873887	2	2	0	0	2	39
chr22	13794596	13910035	2	2	0	0	5	22
chr22	13794596	14316670	2	2	0	0	9	43
chr22	13808428	13819005	1	1	0	0	1	19
chr22	13811310	13849333	2	2	0	0	1	39
chr22	13813728	13848002	2	2	0	0	1	31
chr22	13829482	13854887	2	2	0	0	1	29
chr22	13842113	13957392	2	2	0	0	4	34
chr22	13842113	14006159	2	2	0	0	4	34
chr22	13842113	14245944	2	2	0	0	4	34
chr22	13854298	13880556	1	1	0	0	1	45
chr22	13886274	14672389	1	1	0	0	7	29
chr22	13888556	13906628	2	2	0	0	2	22
chr22	13893328	13919927	2	2	0	0	1	26
chr22	13897040	13907612	2	2	0	0	1	45
chr22	13897040	13917160	2	2	0	0	1	45
chr22	13918564	13925042	2	2	0	0	1	43
chr22	13918564	14100024	2	2	0	0	3	27
chr22	13943122	14033179	1	1	0	0	2	24
chr22	13943122	14042723	1	1	0	0	2	24
chr22	13944341	14042915	1	1	0	7	0	34
chr22	13946305	13979043	1	1	0	0	1	18
chr22	13957853	13995363	1	5	0	0	2	27
chr22	13965540	13975085	1	1	0	0	2	44
chr22	13972224	13979043	1	1	0	1	1	47
chr22	13995130	14042552	1	1	0	0	1	15
chr22	14014588	14215146	1	1	0	4	0	25
chr22	14020288	14025231	1	1	0	0	1	28
chr22	14026153	14042399	2	2	0	0	1	36
chr22	14039483	14042552	1	1	0	0	1	15
chr22	14042578	14042915	1	1	0	0	1	40
chr22	14058601	14078035	1	1	0	0	1	44
chr22	14068645	14100024	2	2	0	0	1	21
chr22	14081024	14672389	1	1	0	0	5	29
chr22	14081044	14166154	1	1	0	0	4	44
chr22	14081044	14203510	1	1	0	0	5	49
chr22	14081044	14279930	1	1	0	0	5	49
chr22	14081044	14326669	1	1	0	0	10	27
chr22	14091496	14100024	2	2	0	1	0	27
chr22	14130735	14304205	1	1	0	0	4	48
chr22	14160728	14169943	1	1	0	0	1	32
chr22	14166216	14200507	1	1	0	0	1	50
chr22	14166216	14214148	1	1	0	0	1	48
chr22	14166216	14304205	1	1	0	0	18	48
chr22	14178653	14188376	2	2	0	0	1	29
chr22	14180019	14188376	2	2	0	0	2	22
chr22	14215091	14245944	2	2	0	0	4	34
chr22	14215172	14305570	1	1	0	0	2	40
chr22	14215172	14658019	1	1	0	4	0	25
chr22	14221995	14266013	1	1	0	0	1	40
chr22	14225050	14233233	1	1	0	0	1	30
chr22	14276739	14317690	2	2	0	0	1	38
chr22	14278641	14304214	2	2	0	0	1	36
chr22	14280002	14304214	2	2	0	0	1	36
chr22	14287655	14299586	0	0	0	0	3	49
chr22	14290228	14304205	1	1	0	0	1	48
chr22	14291591	14304205	1	1	0	0	4	46
chr22	14292521	14309947	2	2	0	0	1	22
chr22	14293206	14309947	2	2	0	0	1	22
chr22	14293300	14304205	1	1	0	0	2	38
chr22	14294569	14309947	2	2	0	0	1	22
chr22	14304267	14819883	1	1	0	0	4	49
chr22	14364531	14672389	1	1	0	0	8	29
chr22	14379939	14588151	1	1	0	2	3	27
chr22	14384278	14432558	2	2	0	0	2	14
chr22	14390860	14588151	1	1	0	0	3	27
chr22	14426898	14492968	1	1	0	0	53	29
chr22	14431147	14492968	1	1	0	0	53	29
chr22	14431827	14475637	1	1	0	0	1	46
chr22	14434207	14475637	1	1	0	0	1	46
chr22	14434359	14454737	2	2	0	0	1	31
chr22	14434359	14481906	2	2	0	0	1	31
chr22	14441340	14492968	1	1	0	0	53	29
chr22	14446263	14492968	1	1	0	0	1	19
chr22	14456620	14492968	1	1	0	0	53	29
chr22	14457803	14466299	1	1	0	0	1	40
chr22	14461035	14470547	1	1	0	0	1	49
chr22	14461035	14492968	1	1	0	0	2	46
chr22	14461035	14505382	1	1	0	0	1	46
chr22	14463243	14475637	1	1	0	0	1	46
chr22	14466300	14475464	1	1	0	0	1	41
chr22	14466300	14492968	1	1	0	0	54	29
chr22	14472247	14492968	1	1	0	0	53	29
chr22	14472268	14492990	1	1	0	0	1	47
chr22	14474937	14477480	1	1	0	0	1	32
chr22	14474937	14489714	1	1	0	0	1	32
chr22	14475465	14489906	1	1	0	0	1	14
chr22	14475465	14517116	1	1	0	0	1	14
chr22	14483283	14492968	1	1	0	0	53	29
chr22	14483304	14492990	1	1	0	0	1	47
chr22	14488501	14511276	1	1	0	0	1	29
chr22	14493025	14724905	2	2	0	0	4	29
chr22	14493025	14972358	2	2	0	0	4	29
chr22	14525281	14532757	1	1	0	0	2	25
chr22	14578833	14584780	1	1	0	0	1	26
chr22	14588179	14588858	1	1	0	1	1	46
chr22	14588179	14601090	1	1	0	0	3	27
chr22	14588179	14729436	1	1	0	2	3	27
chr22	14592939	14601090	1	1	0	0	1	25
chr22	14613551	14819883	1	1	0	1	6	49
chr22	14636235	14648993	2	2	0	0	1	17
chr22	14642719	14647311	1	1	0	0	2	25
chr22	14644312	14655983	1	1	0	0	1	37
chr22	14671230	14704388	1	1	0	0	1	47
chr22	14687943	14719574	1	1	0	0	1	25
chr22	14825920	14877259	2	2	0	1	6	31
chr22	14911834	15039983	1	1	0	0	3	30
chr22	15035576	15042766	2	2	0	0	1	29
chr22	15154444	15173729	1	1	0	0	5	36
chr22	15154574	15192451	2	2	0	0	1	45
chr22	15154596	15159380	2	2	0	0	1	20
chr22	15154786	15173388	1	1	0	0	1	18
chr22	15154786	15177138	1	1	0	0	1	47
chr22	15155128	15168436	1	1	0	0	1	28
chr22	15155197	15186596	1	1	0	0	1	46
chr22	15155299	15173388	1	1	0	0	1	18
chr22	15155299	15177138	1	1	0	0	1	47
chr22	15155507	15164377	1	1	0	5	1	37
chr22	15155782	15176257	1	1	0	0	1	32
chr22	15155962	15168930	2	2	0	0	1	34
chr22	15156323	15161442	1	1	0	0	1	36
chr22	15156590	15166481	1	3	0	0	1	25
chr22	15156664	15188407	1	1	0	0	7	18
chr22	15156678	15165033	1	1	0	0	1	42
chr22	15156725	15158435	1	1	0	0	1	40
chr22	15156725	15190853	1	1	0	0	1	40
chr22	15156725	15202917	1	1	0	0	1	40
chr22	15156836	15161442	1	1	0	1	1	46
chr22	15156979	15176257	1	1	0	0	1	32
chr22	15157147	15173015	1	1	0	0	1	31
chr22	15157624	15178951	1	1	0	0	1	24
chr22	15157861	15173388	1	1	0	0	1	18
chr22	15157899	15164377	1	1	0	0	1	37
chr22	15158355	15189746	2	2	0	0	1	18
chr22	15158355	15192813	2	2	0	0	1	18
chr22	15158820	15199598	1	1	0	0	1	44
chr22	15158887	15188407	1	1	0	0	10	19
chr22	15159326	15164946	2	2	0	1	0	33
chr22	15160574	15177630	2	2	0	1	0	28
chr22	15160763	15183109	1	1	0	2	0	36
chr22	15161070	15164985	1	1	0	2	0	17
chr22	15161100	15161442	1	1	0	0	1	35
chr22	15161100	15188407	1	1	0	0	23	35
chr22	15161114	15165033	1	1	0	0	1	42
